id,format,victory_status,book_moves,opening_name,winner,turns,white_id,white_rating,black_id,black_rating
MOgzt7n9,Rapid,mate,10,Danish Gambit Accepted |  Classical Defense,white,57,ozguragarr,1448,bmeisa,1748
HrQguPXm,Rapid,mate,10,Danish Gambit Accepted |  Copenhagen Defense,black,90,ozguragarr,1454,amateur2014,1663
suIgbuDT,Rapid,resign,3,Center Game #2,white,17,ozguragarr,1440,urkazacenje,1480
a81pQ6c6,Rapid,mate,12,Sicilian Defense: Smith-Morra Gambit Accepted |  Paulsen Formation,black,84,ozguragarr,1452,snusmumrik,1463
viTRM5Ow,Rapid,resign,4,Robatsch (Modern) Defense,white,41,ozguragarr,1420,julioreach,1420
ntjkrMPB,Rapid,mate,3,Center Game #2,black,68,ozguragarr,1432,caminante,1454
OxpOA0rs,Rapid,outoftime,10,Danish Gambit Accepted |  Copenhagen Defense,white,53,ozguragarr,1414,iagoxi,1550
J1UjjIMg,Rapid,resign,5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,black,94,ozguragarr,1428,chelsey_00,1394
70NYDjk0,Rapid,mate,3,Center Game #2,white,15,ozguragarr,1421,emp1338,1236
syM93mu3,Rapid,resign,4,Caro-Kann Defense #2,black,54,ozguragarr,1426,raf48,1929
b552UBRz,Rapid,resign,4,King's Pawn Game: Beyer Gambit,white,60,ozguragarr,1409,kasj1231,1570
sypGfXB5,Rapid,mate,5,Danish Gambit,white,41,ozguragarr,1406,carbec2000,1035
linrunn1,Rapid,mate,9,Danish Gambit Accepted,white,41,ozguragarr,1401,creatur47,1111
QcQK8i1t,Rapid,mate,6,Sicilian Defense: Smith-Morra Gambit Declined |  Wing Formation,black,60,ozguragarr,1398,borchess,1293
3qNHgMnv,Rapid,resign,5,Danish Gambit,black,23,ozguragarr,1399,magroers,1630
CjEjpaq0,Rapid,mate,10,Danish Gambit Accepted |  Copenhagen Defense,white,169,ozguragarr,1379,berrondo1985,1563
gSpofJTL,Rapid,resign,5,Danish Gambit,black,44,ozguragarr,1382,jhan,1778
hjbB8UYj,Rapid,resign,9,Danish Gambit Accepted,black,30,ozguragarr,1387,enrokeitor,1623
7pJQsaor,Rapid,resign,3,Center Game #2,white,43,ozguragarr,1379,olegmaster,1228
6ECfCWKM,Rapid,resign,1,King's Pawn,black,40,ozguragarr,1387,hafz1350,1547
tPWIxmJa,Rapid,mate,2,Scandinavian Defense,black,46,ozguragarr,1411,vladroon22,1584
Vbkh17mj,Rapid,mate,9,Danish Gambit Accepted,white,31,ozguragarr,1393,inlivingbliss,1483
XwiB6BZS,Rapid,outoftime,5,Danish Gambit,black,118,ozguragarr,1404,ionica,1499
qj5DK5JL,Rapid,outoftime,2,Horwitz Defense,white,29,magnus,1555,chessmasterpro1,1500
lRbjKagI,Blitz,resign,4,Guatemala Defense,white,93,-l-_jedi_knight_-l-,1465,kayvan0098,1416
Ea522sn2,Blitz,resign,2,Hungarian Opening: Indian Defense,black,92,kayvan0098,1426,-l-_jedi_knight_-l-,1436
lZOVXmkP,Blitz,resign,2,Owen Defense,black,112,-l-_jedi_knight_-l-,1473,kayvan0098,1414
ticILaDq,Blitz,mate,2,Hungarian Opening: Indian Defense,black,74,kayvan0098,1424,-l-_jedi_knight_-l-,1440
YpXlw72J,Blitz,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,black,28,-l-_jedi_knight_-l-,1486,kayvan0098,1412
BAGGzEO3,Blitz,resign,1,Hungarian Opening,white,39,kayvan0098,1398,-l-_jedi_knight_-l-,1544
4WjK5tzn,Blitz,mate,2,Owen Defense,white,73,-l-_jedi_knight_-l-,1511,kayvan0098,1405
vLrTA0mQ,Blitz,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,black,88,best,1679,-l-_jedi_knight_-l-,1342
fNW06sFn,Blitz,mate,2,Scandinavian Defense,black,36,anton2406,1462,-l-_jedi_knight_-l-,1500
3BF6MSVi,Rapid,outoftime,3,Pirc Defense #5,white,99,v_clava38,1602,-l-_jedi_knight_-l-,1424
0GT66KC7,Classical,outoftime,6,King's Gambit Accepted |  Bishop's Gambit |  Maurian Defense,black,138,-l-_jedi_knight_-l-,1500,pawngt,1791
6EpeFzrY,Blitz,resign,4,Queen's Pawn Game: Steinitz Countergambit,black,70,1240100948,1700,strike88,1675
58D5W3KY,Blitz,resign,3,Queen's Pawn Game: Mason Attack,black,56,1240100948,1711,anatoliy287,1652
exSAY2dn,Blitz,resign,3,Queen's Pawn Game: Mason Attack,black,64,1240100948,1722,petter616,1723
iF6bV4IC,Blitz,resign,4,Sicilian Defense: French Variation,black,131,petter616,1734,1240100948,1710
hBHbsLLa,Blitz,mate,2,Indian Game,white,81,1240100948,1704,chesssystem,1551
6hVoZYuS,Rapid,resign,2,Indian Game,black,54,1240100948,1713,tsebar,1768
qvOy9Wgs,Rapid,resign,4,Queen's Pawn Game: Steinitz Countergambit,white,94,1240100948,1701,oldatyas,1758
BD7ubjfl,Blitz,resign,2,Indian Game,black,46,1240100948,1713,kerk2020,1668
EbI4hquW,Blitz,resign,2,Modern Defense,white,57,1240100948,1703,kerk2020,1678
KEkuW4FS,Blitz,resign,2,Modern Defense,white,56,1240100948,1695,jbustos,1600
NGrFgWJX,Blitz,mate,2,Horwitz Defense,black,54,1240100948,1709,timexs,1610
z6FdCiav,Blitz,resign,2,Indian Game,white,45,1240100948,1700,renelara,1620
9zMMfOV5,Blitz,resign,5,Indian Game: Seirawan Attack,black,62,renelara,1629,1240100948,1691
fLLnzsin,Blitz,mate,2,Indian Game,black,140,1240100948,1705,renelara,1616
K5cvC6ux,Blitz,mate,6,Sicilian Defense: Franco-Sicilian Variation,white,67,djek,1781,1240100948,1715
1dXmOTVS,Blitz,resign,2,Indian Game,black,27,1240100948,1724,djek,1771
5t29mWFy,Blitz,mate,2,Horwitz Defense,white,87,1240100948,1720,gohometoday,1481
UbFPlg4d,Blitz,resign,4,Queen's Pawn Game: Steinitz Countergambit,black,88,1240100948,1734,dvd94,1634
QWOvdsCA,Blitz,resign,2,Horwitz Defense,white,39,1240100948,1719,bedo77,1856
xWktiJvc,Rapid,resign,3,Queen's Pawn Game: Zukertort Variation,white,77,grandchat,1458,1240100948,1738
0qXBS7QU,Rapid,resign,2,Dutch Defense,white,78,1240100948,1728,pawnslider,1689
mYIKv9zs,Rapid,resign,3,Queen's Pawn Game: Mason Attack,white,32,1240100948,1717,seba71974,1699
jhgF2KWW,Rapid,resign,5,Sicilian Defense: Delayed Alapin Variation,black,40,seba71974,1710,1240100948,1705
0LdDxe9A,Rapid,draw,4,Queen's Pawn Game: Steinitz Countergambit,draw,134,1240100948,1705,seba71974,1710
XZMVIFEx,Blitz,resign,4,Sicilian Defense: French Variation,white,89,deliverus,1446,1240100948,1725
EXDJALqL,Blitz,resign,1,Queen's Pawn,white,78,1240100948,1721,deliverus,1450
Tqy38Qn2,Blitz,resign,2,Indian Game,white,83,1240100948,1709,petro21,1695
ljC8JeQX,Blitz,resign,3,Queen's Pawn Game: Mason Attack,white,60,1240100948,1697,jaybird,1718
j7VHtgWQ,Blitz,resign,2,Englund Gambit,white,80,1240100948,1689,allumeuse,1578
CxTYy2p1,Blitz,draw,3,Queen's Pawn Game: Mason Attack,draw,127,1240100948,1691,hoth_and_guderian,1626
thHwfFez,Blitz,resign,1,Queen's Pawn,white,43,1240100948,1681,marwanbamok,1733
ie8pCdnA,Blitz,resign,2,Indian Game,black,46,1240100948,1685,maieulgruget47,1946
cRWnTDJf,Blitz,mate,2,Horwitz Defense,white,89,1240100948,1682,zoran981,1350
ksJu1SiI,Blitz,resign,2,Modern Defense,black,90,1240100948,1697,atosaur,1546
A396dFNz,Blitz,resign,2,Modern Defense,black,64,1240100948,1714,laslonadjlacika,1553
EBGiiT6K,Blitz,resign,2,Dutch Defense,white,81,1240100948,1699,sacsacmatee,1809
xU8mJs21,Blitz,resign,2,Horwitz Defense,white,55,1240100948,1693,maciek1959,1521
FIs1OnAb,Blitz,resign,3,Queen's Pawn Game: Mason Attack,white,99,1240100948,1680,khof,1713
wojkbwSi,Blitz,mate,2,Modern Defense,white,79,1240100948,1674,peonderey,1491
NXxKxcyR,Blitz,draw,3,Queen's Pawn Game #2,draw,161,zorannojic,1846,1240100948,1669
9EVpgNj3,Blitz,resign,2,Indian Game,black,48,1240100948,1675,aa22bb,1858
tCMICaPh,Blitz,resign,6,Italian Game: Anti-Fried Liver Defense,black,12,landreoli,1551,1240100948,1667
Xwajy8oY,Blitz,resign,2,Englund Gambit,white,60,1240100948,1662,shaariibuu,1408
ZQamFb4S,Blitz,resign,3,Queen's Pawn Game: Mason Attack,white,40,1240100948,1651,nurfaizin,1629
xS5540BT,Blitz,draw,3,Queen's Pawn Game: Mason Attack,draw,107,1240100948,1663,forestman123,1300
9iDBRdph,Blitz,mate,3,Queen's Pawn Game: Mason Attack,white,101,1240100948,1655,jluc,1518
KKYwhjFl,Blitz,mate,3,Caro-Kann Defense: Hillbilly Attack,white,51,boo82,1381,anonyaus123456789,1583
egyxmZwq,Blitz,resign,8,Four Knights Game: Italian Variation,black,144,eop,1749,anonyaus123456789,1716
BIwaxwL2,Blitz,resign,4,Bishop's Opening: Berlin Defense,black,22,mojtaba_01,1551,anonyaus123456789,1697
eIet2Ioq,Blitz,resign,4,King's Pawn Game: Maroczy Defense,white,49,anonyaus123456789,1685,chess200,1390
wyK06tJM,Blitz,mate,3,French Defense: Normal Variation,white,37,anonyaus123456789,1735,chess200,1500
M5vGOaZj,Blitz,mate,6,Semi-Slav Defense: Accelerated Move Order,black,116,anonyaus123456789,1766,jeevan,1826
NoBGl92f,Blitz,resign,2,Owen Defense,black,30,mycro,1425,anonyaus123456789,1754
Hbdoyf4W,Blitz,resign,2,Owen Defense,black,57,anonyaus123456789,1799,bezzy3004,1500
94wld0Ey,Blitz,resign,4,Philidor Defense #2,white,65,anonyaus123456789,1760,fsv,1711
SwoxhnwP,Blitz,resign,8,French Defense: Advance Variation,black,20,fsv,1723,anonyaus123456789,1706
01Y74mrM,Blitz,resign,3,Sicilian Defense: Staunton-Cochrane Variation,white,57,fsv,1710,anonyaus123456789,1777
5DnQBp4q,Blitz,resign,2,Polish Defense,white,67,anonyaus123456789,1750,adel_leda,1500
RQFlWIBg,Blitz,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,white,31,deed,1383,crazyguy111,1500
IN7C2jDa,Rapid,mate,2,Bird Opening: Dutch Variation,black,52,dvduke,1277,rileyjanquart,1342
0T8Ay9CI,Rapid,resign,2,Queen's Pawn Game,white,11,rileyjanquart,1341,jakojako,1259
lDvNa68x,Rapid,resign,3,Queen's Pawn Game: Zukertort Variation,white,49,rileyjanquart,1336,chirac74,1099
3iNTjcRe,Classical,mate,2,Zukertort Opening: Sicilian Invitation,black,38,pooperic,1140,thor401025,1637
aD33obSb,Blitz,outoftime,2,Zukertort Opening: Pirc Invitation,black,32,pooperic,1140,miki1954,1498
OJGqBWDU,Rapid,outoftime,2,Nimzowitsch Defense,black,24,madsterc,1464,pooperic,1106
K10nce8k,Rapid,resign,1,Hungarian Opening,black,12,pooperic,1084,littlemisa777,1099
wF9lJHa2,Rapid,resign,4,Sicilian Defense: Old Sicilian,white,32,hamburgers,1362,pooperic,1094
9SEHpnaw,Rapid,outoftime,1,Ware Opening,black,6,pooperic,1101,eolo999,1478
wOUEIY7p,Rapid,resign,1,Saragossa Opening,white,25,pooperic,1070,newbieee,1265
isaJq2aN,Rapid,mate,4,Elephant Gambit,white,29,newbieee,1257,pooperic,1091
LQWMHv13,Rapid,resign,2,Caro-Kann Defense,black,15,pooperic,1116,newbieee,1247
xUUxUYCT,Rapid,resign,1,King's Pawn,white,3,newbieee,1236,pooperic,1150
YOP2cned,Classical,resign,3,Zukertort Opening: Tennison Gambit,white,29,snowden,1535,pooperic,1160
rmhvRw7v,Rapid,mate,1,Kadas Opening,black,12,pooperic,1185,pepefortuna,1390
ihi2tt2Y,Rapid,resign,1,Van't Kruijs Opening,white,9,pooperic,1099,denisoc,1290
TdvWu2Vv,Rapid,mate,1,Grob Opening,black,6,pooperic,1139,denisoc,1283
D5olzhed,Rapid,resign,1,Grob Opening,black,14,pooperic,1171,quallada,1554
e7r1ynaW,Classical,mate,1,Hungarian Opening,black,16,pooperic,1199,snowden,1503
UioBkjlb,Classical,resign,3,Zukertort Opening: Tennison Gambit,white,13,snowden,1498,pooperic,1238
JXpZyOHe,Classical,resign,2,Bird Opening: From's Gambit,black,12,pooperic,1304,snowden,1493
W58kU4rr,Classical,resign,4,Nimzowitsch Defense: Williams Variation,white,13,snowden,1460,pooperic,1500
sW0HQVBS,Blitz,outoftime,1,Ware Opening,black,2,pooperic,988,morochia,1056
KJoc3wj8,Blitz,resign,2,Goldsmith Defense,white,13,morochia,1041,pooperic,1500
NJgXBLzQ,Rapid,resign,5,Pirc Defense #2,black,25,trx,1149,alanoytoro,1796
w1SjAnpb,Classical,resign,9,Blackmar-Diemer Gambit: Ryder Gambit,black,25,trx,1151,marcosvinicius,1578
BBN3eAFK,Classical,resign,7,French Defense: Classical Variation |  Steinitz Variation,white,47,trx,1125,marcosvinicius,1643
TZMyPV40,Blitz,outoftime,4,Vienna Game: Max Lange Defense,black,102,maryam722,1830,ttttfffddddfed1,1500
HvrORfUp,Classical,draw,2,Bird Opening: From's Gambit,draw,102,amazingdragon,1430,amazingfoxtrot,1667
ePq8Fq07,Classical,resign,3,English Opening: The Whale,black,22,amazingdiesel,1331,amazingfoxtrot,1661
ytCu5VIx,Classical,resign,3,Portuguese Opening,black,92,amazingownage,1337,amazingfoxtrot,1623
KWcwdouL,Classical,mate,3,Crab Opening,black,44,dyates1,1500,amazingfoxtrot,1545
v7nCwrdV,Classical,mate,2,English Opening: King's English Variation,black,102,hevingham3,1500,amazingfoxtrot,1430
PPvN5C8n,Blitz,resign,9,Queen's Gambit Declined: Ragozin Defense |  Alekhine Variation,white,69,kozlov,2235,ravshanbek,1500
GDSh6975,Blitz,resign,2,Modern Defense,black,54,l0l00l,2022,kozlov,2226
kibSzs2X,Blitz,resign,8,Scotch Game: Classical Variation,white,32,kozlov,2216,l0l00l,2029
uv4MQaA4,Blitz,resign,4,Sicilian Defense: French Variation,white,31,kozlov,2210,arroccorocchetti,1912
